name_id,country,crag,sector,name,tall_recommend_sum,grade_mean,cluster,rating_tot
18403,esp,montserrat,can jorba,borni,0,36.5,2,-0.039722713446179
18404,esp,montserrat,can jorba,bruna,0,46.0,2,0.0118681929137905
18405,esp,montserrat,can jorba,c del totxo,0,57.5,0,-0.093105536872651
18406,esp,montserrat,can jorba,callat mamut,0,49.67857142857143,2,0.114410184888171
18407,esp,montserrat,can jorba,cantonada,0,38.0,2,-0.0344089839824747
18408,esp,montserrat,can jorba,caray con la vacuna,0,46.5,3,-0.0814728939302908
18409,esp,montserrat,can jorba,clan de la pua,0,38.0,2,-0.0734745342424936
18410,esp,montserrat,can jorba,colibri,0,51.0,2,0.1145552315301905
18411,esp,montserrat,can jorba,congetio hepatica,-1,49.16666666666666,2,-0.1050566219397543
18412,esp,montserrat,can jorba,crazywomen,0,48.96666666666667,2,0.0758484602314771
18413,esp,montserrat,can jorba,de diciembre,0,38.0,2,-0.16490179498667
18414,esp,montserrat,can jorba,del marcel,1,44.0,0,0.5535298850712147
18415,esp,montserrat,can jorba,del pi,0,49.0,2,-0.16490179498667
18416,esp,montserrat,can jorba,directa africana,0,53.0,2,0.037073663844782
18417,esp,montserrat,can jorba,eigerwand,0,38.0,2,-0.0734745342424936
18418,esp,montserrat,can jorba,els sinxampu,0,36.142857142857146,2,0.0049725640937072
18419,esp,montserrat,can jorba,enganyapastors,-1,43.9,2,-0.0042675690088303
18420,esp,montserrat,can jorba,es meva,1,44.625,3,0.0199995689289249
18421,esp,montserrat,can jorba,esto sabe a yo que se,1,49.2,2,-0.0422744253333542
18422,esp,montserrat,can jorba,facil,-1,35.72222222222222,1,-0.0110263620395715
18423,esp,montserrat,can jorba,fisura,0,36.0,6,-0.0834775130775879
18424,esp,montserrat,can jorba,flaons,0,40.0,1,-0.0734745342424936
18425,esp,montserrat,can jorba,forca,0,59.0,2,-0.0734745342424936
18426,esp,montserrat,can jorba,geperut,0,40.75,3,0.003292396034146
18427,esp,montserrat,can jorba,giorgio parpadelle,-1,50.88235294117647,2,0.0608535796341821
18428,esp,montserrat,can jorba,golden gay,-1,39.125,2,-0.0619918485131251
18429,esp,montserrat,can jorba,guakamayo,-3,53.6,3,0.0166127043049683
18430,esp,montserrat,can jorba,hambre,1,52.55555555555556,0,0.0865102937489883
18431,esp,montserrat,can jorba,iracundo,0,54.2,5,-0.0452114488928387
18432,esp,montserrat,can jorba,ireneta,0,50.6,0,-0.1134278953781952
18433,esp,montserrat,can jorba,jo al mig,0,51.0,2,0.439815081510935
18434,esp,montserrat,can jorba,joc de loca garrella,0,42.5,3,-0.0579349746758899
18435,esp,montserrat,can jorba,kiskillos,0,42.0,2,-0.0417533624670494
18436,esp,montserrat,can jorba,ladysue,0,39.05263157894737,2,0.0089283215110592
18437,esp,montserrat,can jorba,lagi perdinon,0,48.92,2,0.0059548736122907
18438,esp,montserrat,can jorba,levante las palmas,1,54.333333333333336,0,-0.1050566219397543
18439,esp,montserrat,can jorba,lhora violeta,0,35.5,2,-0.16490179498667
18440,esp,montserrat,can jorba,liquenatus,0,36.0,2,0.0146337241540769
18441,esp,montserrat,can jorba,llavors de preguntadors,0,55.5,5,-0.0053146668615616
18442,esp,montserrat,can jorba,magrada,1,48.42857142857143,2,0.0686206226016859
18443,esp,montserrat,can jorba,malditos bastardos,0,36.0,2,0.0864685453913301
18444,esp,montserrat,can jorba,mamma,0,49.9,2,0.0175966154468214
18445,esp,montserrat,can jorba,marea,1,48.96428571428572,2,0.0229253253283682
18446,esp,montserrat,can jorba,marina gg,0,40.0,2,-0.0279518908983395
18447,esp,montserrat,can jorba,martina,1,61.6,2,0.0530468863936058
18448,esp,montserrat,can jorba,mas ineptus eres tu,1,55.125,2,0.0968493477570417
18449,esp,montserrat,can jorba,merda tatrapa,0,55.0,2,-0.0452114488928387
18450,esp,montserrat,can jorba,mireia r,0,58.833333333333336,2,0.0191956243851422
18451,esp,montserrat,can jorba,montserrat lliure,0,52.85714285714285,2,-0.1250050129553928
18452,esp,montserrat,can jorba,mur de les lamentacions,-1,43.5,3,-0.0734745342424936
18453,esp,montserrat,can jorba,n sector final,0,45.75,0,-0.0851082309241157
18454,esp,montserrat,can jorba,n totxo can jorba,0,49.38461538461539,2,0.0230455072303782
18455,esp,montserrat,can jorba,negocio del petroleo,1,48.7,0,0.0493291239536724
18456,esp,montserrat,can jorba,odio africano,1,49.958333333333336,2,0.0593258662924957
18457,esp,montserrat,can jorba,oriol,-1,58.875,2,0.0922393861444095
18458,esp,montserrat,can jorba,paco moscas,1,44.375,3,0.0299267456488324
18459,esp,montserrat,can jorba,pelaroques,0,38.0,2,-0.0452114488928387
18460,esp,montserrat,can jorba,pep i joan no sen van,0,45.09090909090909,2,0.0030784109674794
18461,esp,montserrat,can jorba,peque,0,42.5,3,-0.16490179498667
18462,esp,montserrat,can jorba,pike nike,0,53.333333333333336,2,0.1376170761183215
18463,esp,montserrat,can jorba,pinki killer dos,-1,48.5,3,-0.0452114488928387
18464,esp,montserrat,can jorba,placa,1,35.93333333333333,2,-0.0456996828793417
18465,esp,montserrat,can jorba,polroc,0,46.0,2,0.0073197363381281
18466,esp,montserrat,can jorba,polvet galactic,0,41.16666666666666,2,0.1106711176670676
18467,esp,montserrat,can jorba,poma,2,36.333333333333336,3,0.0163611783757613
18468,esp,montserrat,can jorba,primero de enero,0,52.8,2,0.090217163791395
18469,esp,montserrat,can jorba,punta bananas,0,42.0,1,0.057193821112133
18470,esp,montserrat,can jorba,que els dones tito,0,50.85714285714285,4,0.3230905712721505
18471,esp,montserrat,can jorba,que tatrapa la merda,1,62.5,3,-0.16490179498667
18472,esp,montserrat,can jorba,ratzinger zeta,-1,56.16666666666666,0,0.0213332681339061
18473,esp,montserrat,can jorba,rehabilitacio continua,-1,44.18181818181818,3,-0.0352913382017705
18474,esp,montserrat,can jorba,rema candilero,0,62.0,0,-0.0954483353047194
18475,esp,montserrat,can jorba,sector final dreta,0,47.6,2,-0.0734745342424936
18476,esp,montserrat,can jorba,sikaudur,0,56.21739130434783,2,0.1083381701330657
18477,esp,montserrat,can jorba,silversonic,0,38.0,2,0.0060218201956674
18478,esp,montserrat,can jorba,sonia,1,52.4,0,0.1487991632686708
18479,esp,montserrat,can jorba,south dekoting,-1,38.2,2,0.0230481958527753
18480,esp,montserrat,can jorba,spartacus filipus,1,51.375,2,0.0067706681303392
18481,esp,montserrat,can jorba,supermamy,0,49.0,2,0.0393185538051456
18482,esp,montserrat,can jorba,supersic,1,38.333333333333336,3,-0.0053146668615616
18483,esp,montserrat,can jorba,terapeuta,2,47.875,0,0.2475388016159536
18484,esp,montserrat,can jorba,tic tac toe,0,38.0,1,-0.0452114488928387
18485,esp,montserrat,can jorba,tomahawk,0,43.66666666666666,0,0.1584492252825125
18486,esp,montserrat,can jorba,veneno en los ojos,0,52.75,0,0.1002937402204037
18487,esp,montserrat,can jorba,vizcaino,0,44.25,3,0.360021517448381
18488,esp,montserrat,can jorba,xapes negres,-1,33.1,1,0.0218712706644582
18489,esp,montserrat,casot,bisbeto,-1,49.2,3,-0.0751340354162965
18490,esp,montserrat,casot,botox,0,51.0,2,-0.0452114488928387
18491,esp,montserrat,casot,cafe del mar,0,51.16666666666666,2,-0.0032262848520786
18492,esp,montserrat,casot,cop baix,1,54.66666666666666,0,-0.1269657198280116
18493,esp,montserrat,casot,jo passo,0,46.5,3,0.117508252246494
18494,esp,montserrat,casot,lamenaca fantasma,0,46.0,2,-0.0452114488928387
18495,esp,montserrat,casot,languila,0,46.0,2,0.0146337241540769
18496,esp,montserrat,casot,mareja perdius,-1,49.16666666666666,2,-0.069149518111605
18497,esp,montserrat,casot,metode estivill,0,53.66666666666666,2,0.2182579336659459
18498,esp,montserrat,casot,mousambani,0,49.0,2,0.1188696755709081
18499,esp,montserrat,casot,raco mallorqui,1,56.2,0,0.0854939556156431
18500,esp,montserrat,casot,repte,0,57.0,2,-0.0452114488928387
18501,esp,montserrat,casot,santi verona,0,46.333333333333336,3,0.2764326030401816
18502,esp,montserrat,casot,som i serem,0,46.0,2,-0.053861108174866
18503,esp,montserrat,casot,thai massage,-1,58.0,3,0.1527254762869862
18504,esp,montserrat,castell,catn kullin,0,51.625,2,0.0505780648620848
18505,esp,montserrat,castell,catxo per pillar,0,49.66666666666666,2,0.052342236595079
18506,esp,montserrat,castell,cooper skin,-1,46.75,3,0.3414526391261401
18507,esp,montserrat,castell,fricopata,0,49.0,2,-0.0053146668615616
18508,esp,montserrat,castell,lass die rein,0,52.875,2,0.0446419802070484
18509,esp,montserrat,castell,pinos puente,0,44.0,2,0.3218436584478482
18510,esp,montserrat,castell,sonrisa vertical,-1,46.5,3,-0.0452114488928387
18511,esp,montserrat,castell,tierra virgen,0,40.5,3,0.7910650600242543
18512,esp,montserrat,clot del boixar,ana perez nieto,0,38.0,2,0.0744788972009925
18513,esp,montserrat,clot del boixar,astragal,0,38.0,1,-0.1050566219397543
18514,esp,montserrat,clot del boixar,batalla pantone,0,42.0,2,-0.0452114488928387
18515,esp,montserrat,clot del boixar,bocata de siluro,0,40.0,2,-0.1050566219397543
18516,esp,montserrat,clot del boixar,capitan cabochard,0,36.0,2,0.5595054276047664
18517,esp,montserrat,clot del boixar,caracrater,-1,51.294117647058826,2,-0.029514721588131
18518,esp,montserrat,clot del boixar,castawillies,1,44.0,2,0.0146337241540769
18519,esp,montserrat,clot del boixar,clan del silenci,-1,47.833333333333336,2,-0.069149518111605
18520,esp,montserrat,clot del boixar,cono de tu prima,0,31.0,1,-0.0734745342424936
18521,esp,montserrat,clot del boixar,culto del pimiento verde,2,61.16666666666666,0,0.0263573193005432
18522,esp,montserrat,clot del boixar,de wenceslao,0,49.142857142857146,2,0.0344005967205317
18523,esp,montserrat,clot del boixar,di ego,1,49.7,0,-0.0232979860103745
18524,esp,montserrat,clot del boixar,directa a la jugular,3,54.833333333333336,0,0.1851512408067658
18525,esp,montserrat,clot del boixar,dr malurus,0,48.875,2,0.1607193043071556
18526,esp,montserrat,clot del boixar,esclau duna passio,0,53.5,1,-0.040264412449674
18527,esp,montserrat,clot del boixar,europayo,0,51.0,2,-0.0734745342424936
18528,esp,montserrat,clot del boixar,guaytayama,0,39.0,2,-0.0452114488928387
18529,esp,montserrat,clot del boixar,hunk papa,0,36.0,1,-0.0452114488928387
18530,esp,montserrat,clot del boixar,indian crack,1,39.75,0,0.1574050342777711
18531,esp,montserrat,clot del boixar,inframundo,0,55.0,2,-0.16490179498667
18532,esp,montserrat,clot del boixar,innus r,0,51.0,2,0.1103852299313649
18533,esp,montserrat,clot del boixar,insecte pal,0,36.0,2,-0.0576782179026031
18534,esp,montserrat,clot del boixar,intima churry,0,42.0,1,-0.0734745342424936
18535,esp,montserrat,clot del boixar,iron flan,-2,51.5,3,0.1763092342886681
18536,esp,montserrat,clot del boixar,karate a muerte en collbato,1,48.88235294117647,2,0.0877814050631108
18537,esp,montserrat,clot del boixar,ketama,0,40.0,2,-0.0572383519773835
18538,esp,montserrat,clot del boixar,lakang,1,41.8,2,-0.0452114488928387
18539,esp,montserrat,clot del boixar,llanca del quico,-1,49.0,2,0.1135583714164278
18540,esp,montserrat,clot del boixar,mackonajui,0,46.0,2,-0.0851082309241157
18541,esp,montserrat,clot del boixar,manzana criminal,0,46.0,2,0.0651519377572934
18542,esp,montserrat,clot del boixar,mr joan tejo,1,51.5,0,0.1973018163090482
18543,esp,montserrat,clot del boixar,ni bronquitis ni osties,1,52.642857142857146,0,-0.0597851124328686
18544,esp,montserrat,clot del boixar,ninotauro,0,53.16666666666666,2,0.0944843705225089
18545,esp,montserrat,clot del boixar,omaticaia,-1,51.77777777777778,2,0.0027270514833065
18546,esp,montserrat,clot del boixar,omega,0,45.42857142857143,0,-0.1349792084632121
18547,esp,montserrat,clot del boixar,over doble dosis,0,44.0,2,0.1883718118059704
18548,esp,montserrat,clot del boixar,papagai verd,0,40.66666666666666,3,-0.0115489407775157
18549,esp,montserrat,clot del boixar,pavo,0,49.42857142857143,3,0.185824881352561
18550,esp,montserrat,clot del boixar,perroflautas,-1,42.285714285714285,3,0.0933675597939538
18551,esp,montserrat,clot del boixar,petons a laviram,0,42.0,1,-0.0734745342424936
18552,esp,montserrat,clot del boixar,por un carton de leche,1,52.6,0,0.1487991632686708
18553,esp,montserrat,clot del boixar,que te den por el ochoanu,0,49.0,2,0.1898881418640134
18554,esp,montserrat,clot del boixar,ram de la volldamm,-1,53.11111111111112,2,0.0805881383829095
18555,esp,montserrat,clot del boixar,rumano,0,36.0,2,0.1584492252825125
18556,esp,montserrat,clot del boixar,senyor arboc,0,53.0,2,0.3992530511700348
18557,esp,montserrat,clot del boixar,sioux tetons,0,43.0,2,-0.0463351569013032
18558,esp,montserrat,clot del boixar,sirope de arce,1,52.75,0,-0.0452114488928387
18559,esp,montserrat,clot del boixar,somnis inoxidables,2,51.888888888888886,3,-0.1290090458955702
18560,esp,montserrat,clot del boixar,sr harry hole,1,50.85714285714285,2,-0.0300224617793263
18561,esp,montserrat,clot del boixar,sra gunilla,0,36.5,1,-0.0291225554252208
18562,esp,montserrat,clot del boixar,tasca gat,1,54.5,0,-0.0496057390014725
18563,esp,montserrat,clot del boixar,te quiero puta,0,49.0,2,0.392697435772217
18564,esp,montserrat,clot del boixar,terapia,0,44.5,3,0.0865414747182947
18565,esp,montserrat,clot del boixar,tupinamba,0,33.0,1,-0.0734745342424936
18566,esp,montserrat,clot del boixar,xatarra sanchez,0,46.0,2,0.3201247354171039
18567,esp,montserrat,clot del boixar,xivita,0,46.0,2,0.0686119572203491
18568,esp,montserrat,clot del boixar,xusco bolinguero,0,42.0,2,-0.0208375732357994
18569,esp,montserrat,collbato,amistat infinita,0,36.0,2,0.0345821151697154
18570,esp,montserrat,collbato,atxis txus,0,38.0,2,0.0744788972009925
18571,esp,montserrat,collbato,borinot ensopit,0,42.86666666666667,0,0.0574273826918668
18572,esp,montserrat,collbato,cala luna,0,31.0,1,-0.0478999600307214
18573,esp,montserrat,collbato,caos en el caos,0,40.0,1,-0.0297844641679949
18574,esp,montserrat,collbato,cap dase,0,38.0,2,0.0196340996107669
18575,esp,montserrat,collbato,capitell,0,33.0,2,-0.0734745342424936
18576,esp,montserrat,collbato,cara de morros,0,40.0,2,-0.0452114488928387
18577,esp,montserrat,collbato,clan,0,41.42857142857143,2,-0.0452114488928387
18578,esp,montserrat,collbato,cua de rata,0,29.0,1,-0.0452114488928387
18579,esp,montserrat,collbato,del joaquim,0,36.0,2,-0.0624609214752347
18580,esp,montserrat,collbato,enderrocs auditori,0,42.0,2,-0.0452114488928387
18581,esp,montserrat,collbato,erico punxegut,0,38.0,2,-0.0452114488928387
18582,esp,montserrat,collbato,espero de la martina,0,42.0,2,-0.0452114488928387
18583,esp,montserrat,collbato,gamarus alegre,0,36.0,2,-0.16490179498667
18584,esp,montserrat,collbato,jefe ouray,0,41.0,2,-0.16490179498667
18585,esp,montserrat,collbato,lalguer,0,33.0,1,-0.0827342460023968
18586,esp,montserrat,collbato,lhome del sac,0,31.0,1,0.0579138245220595
18587,esp,montserrat,collbato,maleida allergia,0,33.0,1,-0.0581223726522263
18588,esp,montserrat,collbato,nerea,0,33.0,1,-0.0577095383883624
18589,esp,montserrat,collbato,orlando zapata,0,49.0,2,-0.0452114488928387
18590,esp,montserrat,collbato,papallona assassina,0,36.0,2,0.0744788972009925
18591,esp,montserrat,collbato,paquita,0,36.0,2,-0.0887209829549442
18592,esp,montserrat,collbato,pasame el cachirulo,0,41.0,2,0.0744788972009925
18593,esp,montserrat,collbato,penya del cargol,0,51.0,2,0.4996602545578508
18594,esp,montserrat,collbato,pet de llop,0,36.0,2,0.0197252600131308
18595,esp,montserrat,collbato,peu de gat,0,36.4,2,-0.0772755509852024
18596,esp,montserrat,collbato,pipa de la pau,0,31.0,1,-0.0877736771295425
18597,esp,montserrat,collbato,pitu,0,31.0,1,-0.16490179498667
18598,esp,montserrat,collbato,poema menor,0,39.66666666666666,2,-0.0625117966049021
18599,esp,montserrat,collbato,poma poma,0,38.1,2,0.0260853189194396
18600,esp,montserrat,collbato,pytecus,1,37.92307692307692,1,-0.000293307632464
18601,esp,montserrat,collbato,quanta cabra,0,36.0,1,-0.16490179498667
18602,esp,montserrat,collbato,qui no plora no mama,0,33.0,1,-0.1822021420619173
18603,esp,montserrat,collbato,rat penat invertit,0,36.0,2,0.0744788972009925
18604,esp,montserrat,collbato,res de platja,0,39.92307692307692,2,-0.0909855734451956
18605,esp,montserrat,collbato,rhinoceroscript,0,33.0,1,-0.0452114488928387
18606,esp,montserrat,collbato,saltimbanqui,-1,51.5,3,0.439815081510935
18607,esp,montserrat,collbato,sambullu,0,42.0,2,-0.0452114488928387
18608,esp,montserrat,collbato,sector beat,0,49.0,2,-0.0734745342424936
18609,esp,montserrat,collbato,seminolas,0,36.0,1,-0.0452114488928387
18610,esp,montserrat,collbato,shakira,0,31.0,1,0.0744788972009925
18611,esp,montserrat,collbato,soldado azul,0,38.0,2,-0.0452114488928387
18612,esp,montserrat,collbato,sun gazing,0,39.0,2,-0.0452114488928387
18613,esp,montserrat,collbato,tal com raja,0,46.5,3,0.439815081510935
18614,esp,montserrat,collbato,teoria de la vaca,0,40.0,2,-0.0452114488928387
18615,esp,montserrat,collbato,trencaclosques,0,38.0,2,0.0744788972009925
18616,esp,montserrat,collbato,tris tras,0,44.0,2,-0.0452114488928387
18617,esp,montserrat,collbato,un badoc dalt dun bedoll,0,38.0,2,-0.0452114488928387
18618,esp,montserrat,collbato,yuma,0,36.0,2,0.0744788972009925
18619,esp,montserrat,colonia puig,avui si avui no,0,53.0,2,0.1973018163090482
18620,esp,montserrat,colonia puig,ay que calor,0,44.0,1,0.3494405497441294
18621,esp,montserrat,colonia puig,deixalles no gracies,0,33.0,1,0.0744788972009925
18622,esp,montserrat,colonia puig,fent safra,0,57.0,2,0.1248610940499045
18623,esp,montserrat,colonia puig,golimbrea,-1,39.8,2,-0.0426844232876555
18624,esp,montserrat,colonia puig,in fraganti,0,49.05555555555556,2,0.0252529054506007
18625,esp,montserrat,colonia puig,jai perdu la plume dans le jardin de ma tante l,0,39.0,2,-0.0734745342424936
18626,esp,montserrat,colonia puig,joia de lalamut,0,65.625,2,0.3191273794254957
18627,esp,montserrat,colonia puig,joya de la corona,-3,63.57142857142857,2,0.2118781948253348
18628,esp,montserrat,colonia puig,kokinski,0,36.0,1,-0.16490179498667
18629,esp,montserrat,colonia puig,kokorota,0,41.5,4,-0.0458792425865129
18630,esp,montserrat,colonia puig,spirit of freedom,0,55.0,2,0.1973018163090482
18631,esp,montserrat,colonia puig,un article per la fama,-1,38.5,3,-0.0452114488928387
18632,esp,montserrat,colonia puig,viejos pellejos,0,53.0,2,0.118876576745213
18633,esp,montserrat,cova de larcada,a mar oberta,1,54.66666666666666,0,-0.1250050129553928
18634,esp,montserrat,cova de larcada,aresta brucs,0,40.285714285714285,2,-0.134239734357659
18635,esp,montserrat,cova de larcada,bernatlloc,1,56.0,0,-0.1101143470335411
18636,esp,montserrat,cova de larcada,debutants,0,36.0,1,-0.0452114488928387
18637,esp,montserrat,cova de larcada,eh petrel,-1,48.93877551020408,2,0.0576601440585806
18638,esp,montserrat,cova de larcada,escura butxaques,0,40.66666666666666,1,-0.054159915385567
18639,esp,montserrat,cova de larcada,fastic social,0,50.8125,2,0.0280919438107038
18640,esp,montserrat,cova de larcada,fins aqui podiem arribar,0,44.05263157894737,2,0.0201030570720382
18641,esp,montserrat,cova de larcada,fobia escolar,0,40.0,2,-0.1050566219397543
18642,esp,montserrat,cova de larcada,good feeling,-3,49.92857142857143,3,0.0729205524091399
18643,esp,montserrat,cova de larcada,josep m monfort,0,51.0,2,0.0146337241540769
18644,esp,montserrat,cova de larcada,microones,0,42.66666666666666,1,-0.0452114488928387
18645,esp,montserrat,cova de larcada,namaste,0,42.25,0,-0.0452114488928387
18646,esp,montserrat,cova de larcada,no es pot dir blat,0,51.0,2,-0.1250050129553928
18647,esp,montserrat,cova de larcada,pas a pas,-1,39.61538461538461,0,0.0386973454386839
18648,esp,montserrat,cova de larcada,pit i collons,1,51.71428571428572,2,0.0335223867470381
18649,esp,montserrat,cova de larcada,plus de perillositat,0,42.0,2,-0.0734745342424936
18650,esp,montserrat,cova de larcada,pokorski,0,51.0,2,-0.0452296812245798
18651,esp,montserrat,cova de larcada,potul de barraca variant esquerra,0,51.0,2,-0.1050566219397543
18652,esp,montserrat,cova de larcada,queda usted despedido,0,53.0,1,-0.1050566219397543
18653,esp,montserrat,cova de larcada,tramuntana,0,41.0,2,0.4115519961612803
18654,esp,montserrat,cova de larcada,trempant tempaito,-2,53.0,3,0.0528646782848164
18655,esp,montserrat,cova de larcada,trenkapits,0,52.66666666666666,0,0.0744788972009925
18656,esp,montserrat,cova de los,casum los pedrer,0,38.0,2,-0.0452114488928387
18657,esp,montserrat,cova de los,entre lespanya i la paret,0,51.0,2,-0.1629410881140512
18658,esp,montserrat,cova de los,guaita,1,44.75,2,-0.0053146668615616
18659,esp,montserrat,cova de los,izquierda viabulder,0,49.0,2,-0.0452114488928387
18660,esp,montserrat,cova de los,jihad,0,51.5,3,-0.1350156731266944
18661,esp,montserrat,cova de los,k brons,-1,48.125,2,0.1217937588035709
18662,esp,montserrat,cova de los,les flors,1,47.5,0,-0.0452114488928387
18663,esp,montserrat,cova de los,lo tximpampum,0,55.0,2,-0.16490179498667
18664,esp,montserrat,cova de los,lull de poll,0,52.6,2,-0.1264275346254023
18665,esp,montserrat,cova de los,moll de los,0,44.4,2,0.2416991065210786
18666,esp,montserrat,farao de baix,anarquia,0,42.0,2,-0.0452114488928387
18667,esp,montserrat,farao de baix,antonio,0,44.0,2,-0.1050566219397543
18668,esp,montserrat,farao de baix,boicot,0,36.0,2,0.3884170677887698
18669,esp,montserrat,farao de baix,cabriola,0,36.0,2,-0.0452114488928387
18670,esp,montserrat,farao de baix,estamos hartos de hacer tonterias,0,48.66666666666666,0,0.2781395713763438
18671,esp,montserrat,farao de baix,esto sabe a no se que,0,40.0,2,-0.0452114488928387
18672,esp,montserrat,farao de baix,insubmissio,0,44.0,2,0.4818002455516952
18673,esp,montserrat,farao de baix,killdafly,1,37.083333333333336,2,-0.0013882882753317
18674,esp,montserrat,farao de baix,lleno de rabia,0,37.0,2,0.0744788972009925
18675,esp,montserrat,farao de baix,pioner jubilat,1,48.47368421052632,0,0.0462723654932712
18676,esp,montserrat,farao de baix,sestao  baracaldo,0,40.0,2,-0.0452114488928387
18677,esp,montserrat,farao de baix,sr pivot,1,48.78947368421053,2,-0.0808214270658007
18678,esp,montserrat,farao de baix,ton den turull,0,49.0,2,-0.1170710453853284
18679,esp,montserrat,farao de baix,zingaros,0,49.0,2,-0.0947071396837849
18680,esp,montserrat,les guilleumes,bolita moruna,1,62.083333333333336,2,-0.0397552492115445
18681,esp,montserrat,les guilleumes,catximba,3,46.083333333333336,2,0.1139342572081813
18682,esp,montserrat,les guilleumes,diedre esquerra,0,49.142857142857146,2,0.1885899740288993
18683,esp,montserrat,les guilleumes,diedro de izquierda,0,49.0,1,-0.1621602654359554
18684,esp,montserrat,les guilleumes,diedru,1,51.25,1,0.0719356518075043
18685,esp,montserrat,les guilleumes,dopamina,0,66.0,2,0.3799699084640194
18686,esp,montserrat,les guilleumes,guilleumes,0,62.0,2,-0.16490179498667
18687,esp,montserrat,les guilleumes,lluc,0,44.0,2,-0.0536601974539204
18688,esp,montserrat,les guilleumes,narcorantxera,1,60.85714285714285,2,-0.1294767810450623
18689,esp,montserrat,les guilleumes,no kal ke sukis,0,55.0,2,-0.1050566219397543
18690,esp,montserrat,les guilleumes,pernambuco,-1,52.0,3,-0.0037483803544494
18691,esp,montserrat,les guilleumes,rasta fari,0,64.0,2,-0.0907744990159898
18692,esp,montserrat,les guilleumes,s de sorru,1,58.2,3,0.2196601099858097
18693,esp,montserrat,les guilleumes,sostre roig,0,62.0,2,-0.16490179498667
18694,esp,montserrat,les guilleumes,sqscdmp,1,57.0,2,0.0619778548007055
18695,esp,montserrat,les guilleumes,trictronic,0,66.0,2,0.8113629581968815
18696,esp,montserrat,les guilleumes,xilum,-1,61.78787878787879,2,0.1172551294868023
18697,esp,montserrat,les guilleumes,zombie,0,52.90909090909091,2,0.1029846619358526
18698,esp,montserrat,manantial,adriano chelentano,1,51.76923076923077,2,0.2812269688544735
18699,esp,montserrat,manantial,crazywomen,0,49.0,2,-0.0751340354162965
18700,esp,montserrat,manantial,giorgio parpadelle,0,51.0,2,0.1028646967519773
18701,esp,montserrat,manantial,golden gay,0,38.0,1,-0.0452114488928387
18702,esp,montserrat,manantial,jes extender,0,40.0,2,0.0146337241540769
18703,esp,montserrat,manantial,liquenatus,0,36.0,1,-0.0734745342424936
18704,esp,montserrat,manantial,mamma,0,50.0,0,0.0844409723156943
18705,esp,montserrat,manantial,polvet galactic,0,41.333333333333336,2,-0.16490179498667
18706,esp,montserrat,manantial,punta bananas,0,41.5,0,0.057550345009489
18707,esp,montserrat,manantial,rehabilitacio continua,0,44.0,2,0.3201247354171039
18708,esp,montserrat,manantial,silver sonic,0,38.0,1,0.0744788972009925
18709,esp,montserrat,manantial,supersic,0,38.0,1,-0.0878156465517663
18710,esp,montserrat,manantial,terapeuta,-1,48.42857142857143,2,0.1535658604028643
18711,esp,montserrat,manantial,ziga zaga,0,44.0,2,-0.0452114488928387
18712,esp,montserrat,momia,anillo del poder,0,64.0,2,-0.16490179498667
18713,esp,montserrat,odio africano,a veces el cielo,0,45.66666666666666,0,-0.0734745342424936
18714,esp,montserrat,odio africano,amb el temps creixem,0,54.0,2,0.3201247354171039
18715,esp,montserrat,odio africano,aresta,-1,39.7,0,0.1272925011251024
18716,esp,montserrat,odio africano,congetio hepatica,0,49.142857142857146,2,-0.0751340354162965
18717,esp,montserrat,odio africano,directa africana,0,53.0,2,0.1592781320601041
18718,esp,montserrat,odio africano,directa pike nike,0,55.25,3,-0.0123606785040025
18719,esp,montserrat,odio africano,es meva,-1,44.25,3,0.1091696330657383
18720,esp,montserrat,odio africano,jo al mig,0,50.5,0,0.3029000629907371
18721,esp,montserrat,odio africano,lagi perdinon,0,49.0,2,-0.0659802134857356
18722,esp,montserrat,odio africano,magrada,0,49.0,2,-0.0452114488928387
18723,esp,montserrat,odio africano,malditos bastardos,0,36.0,1,-0.0734745342424936
18724,esp,montserrat,odio africano,placa,0,36.16666666666666,2,0.0345821151697154
18725,esp,montserrat,odio africano,sonia,0,53.0,2,-0.0869525576657643
18726,esp,montserrat,odio africano,veneno en los ojos,0,53.0,2,-0.0366199035718555
18727,esp,montserrat,piula,atardecer,0,46.5,3,0.0744788972009925
18728,esp,montserrat,piula,botiflers,1,49.53846153846154,2,-0.033801744409737
18729,esp,montserrat,piula,conde mor,0,43.75,0,-0.0455794187911483
18730,esp,montserrat,piula,decathlon,0,48.833333333333336,2,0.2542015021575775
18731,esp,montserrat,piula,dolche gabino,0,45.66666666666666,2,0.0416689622945194
18732,esp,montserrat,piula,fastic de gall dindi,0,43.77777777777778,2,-0.0887964637846751
18733,esp,montserrat,piula,fi den cagalastics,-1,41.57142857142857,0,-0.073573721122286
18734,esp,montserrat,piula,fulanos,0,53.05882352941177,2,0.0149549925033572
18735,esp,montserrat,piula,graceland,0,49.0,2,0.0744788972009925
18736,esp,montserrat,piula,kabrasaki,0,49.0,2,-0.0385419701618168
18737,esp,montserrat,piula,marc attack,-3,52.92857142857143,0,0.0696466080437466
18738,esp,montserrat,piula,mario conde playa,1,52.0,0,-0.0053146668615616
18739,esp,montserrat,piula,matias buenas,-1,51.0,2,0.0012940563397204
18740,esp,montserrat,piula,menganos,0,50.9,2,0.0914446611164431
